ENSG00000101928	ENST00000370783*ENST00000491609*ENST00000370779*ENST00000480721*ENST00000370777*ENST00000489890*ENST00000462060	ENSP00000359819**ENSP00000359815**ENSP00000359813**	motile sperm domain containing 1 [Source:HGNC Symbol;Acc:HGNC:25235]	134887626	134915267	134887626*134888954*134889015*134889017*134889123*134896889*134899018	134915267*134915231*134915227*134899534*134899534*134915219*134915238	GO:0048471*GO:0000122*GO:0045944*GO:0005737*GO:0005634*GO:0016021*GO:0005737*GO:0005634*GO:0045944*GO:0048471*GO:0000122*GO:0048471*GO:0000122*GO:0045944*GO:0005737*GO:0005634*GO:0016021*GO:0048471*GO:0000122*GO:0045944*GO:0005737*GO:0005634*GO:0016021	perinuclear region of cytoplasm*negative regulation of transcription from RNA polymerase II promoter*positive regulation of transcription from RNA polymerase II promoter*cytoplasm*nucleus*integral component of membrane*cytoplasm*nucleus*positive regulation of transcription from RNA polymerase II promoter*perinuclear region of cytoplasm*negative regulation of transcription from RNA polymerase II promoter*perinuclear region of cytoplasm*negative regulation of transcription from RNA polymerase II promoter*positive regulation of transcription from RNA polymerase II promoter*cytoplasm*nucleus*integral component of membrane*perinuclear region of cytoplasm*negative regulation of transcription from RNA polymerase II promoter*positive regulation of transcription from RNA polymerase II promoter*cytoplasm*nucleus*integral component of membrane	Cytoplasm situated near, or occurring around, the nucleus. [GOC:jid]*Any process that stops, prevents, or reduces the frequency, rate or extent of transcription from an RNA polymerase II promoter. [GOC:go_curators, GOC:txnOH]*Any process that activates or increases the frequency, rate or extent of transcription from an RNA polymerase II promoter. [GOC:go_curators, GOC:txnOH]"*All of the contents of a cell excluding the plasma membrane and nucleus, but including other subcellular structures. [ISBN:0198547684]"*A membrane-bounded organelle of eukaryotic cells in which chromosomes are housed and replicated. In most cells, the nucleus contains all of the cells chromosomes except the organellar chromosomes, and is the site of RNA synthesis and processing. In some species, or in specialized cell types, RNA metabolism or DNA replication may be absent. [GOC:go_curators]"*The component of a membrane consisting of the gene products and protein complexes having at least some part of their peptide sequence embedded in the hydrophobic region of the membrane. [GOC:dos, GOC:go_curators]"*All of the contents of a cell excluding the plasma membrane and nucleus, but including other subcellular structures. [ISBN:0198547684]"*A membrane-bounded organelle of eukaryotic cells in which chromosomes are housed and replicated. In most cells, the nucleus contains all of the cells chromosomes except the organellar chromosomes, and is the site of RNA synthesis and processing. In some species, or in specialized cell types, RNA metabolism or DNA replication may be absent. [GOC:go_curators]"*Any process that activates or increases the frequency, rate or extent of transcription from an RNA polymerase II promoter. [GOC:go_curators, GOC:txnOH]"*Cytoplasm situated near, or occurring around, the nucleus. [GOC:jid]"*Any process that stops, prevents, or reduces the frequency, rate or extent of transcription from an RNA polymerase II promoter. [GOC:go_curators, GOC:txnOH]"*Cytoplasm situated near, or occurring around, the nucleus. [GOC:jid]"*Any process that stops, prevents, or reduces the frequency, rate or extent of transcription from an RNA polymerase II promoter. [GOC:go_curators, GOC:txnOH]"*Any process that activates or increases the frequency, rate or extent of transcription from an RNA polymerase II promoter. [GOC:go_curators, GOC:txnOH]"*All of the contents of a cell excluding the plasma membrane and nucleus, but including other subcellular structures. [ISBN:0198547684]"*A membrane-bounded organelle of eukaryotic cells in which chromosomes are housed and replicated. In most cells, the nucleus contains all of the cells chromosomes except the organellar chromosomes, and is the site of RNA synthesis and processing. In some species, or in specialized cell types, RNA metabolism or DNA replication may be absent. [GOC:go_curators]"*The component of a membrane consisting of the gene products and protein complexes having at least some part of their peptide sequence embedded in the hydrophobic region of the membrane. [GOC:dos, GOC:go_curators]"*Cytoplasm situated near, or occurring around, the nucleus. [GOC:jid]"*Any process that stops, prevents, or reduces the frequency, rate or extent of transcription from an RNA polymerase II promoter. [GOC:go_curators, GOC:txnOH]"*Any process that activates or increases the frequency, rate or extent of transcription from an RNA polymerase II promoter. [GOC:go_curators, GOC:txnOH]"*All of the contents of a cell excluding the plasma membrane and nucleus, but including other subcellular structures. [ISBN:0198547684]"*A membrane-bounded organelle of eukaryotic cells in which chromosomes are housed and replicated. In most cells, the nucleus contains all of the cells chromosomes except the organellar chromosomes, and is the site of RNA synthesis and processing. In some species, or in specialized cell types, RNA metabolism or DNA replication may be absent. [GOC:go_curators]"*The component of a membrane consisting of the gene products and protein complexes having at least some part of their peptide sequence embedded in the hydrophobic region of the membrane. [GOC:dos, GOC:go_curators]"	ISS*ISS*ISS*ISS*ISS*IEA*IEA*IEA*IEA*IEA*IEA*ISS*ISS*ISS*ISS*ISS*IEA*ISS*ISS*ISS*ISS*ISS*IEA	cellular_component*biological_process*biological_process*cellular_component*cellular_component*cellular_component*cellular_component*cellular_component*biological_process*cellular_component*biological_process*cellular_component*biological_process*biological_process*cellular_component*cellular_component*cellular_component*cellular_component*biological_process*biological_process*cellular_component*cellular_component*cellular_component	**********************	**********************	Q9UJG1*Q9UJG1*Q9UJG1*Q9UJG1*Q9UJG1*Q9UJG1*Q9UJG1*Q9UJG1*Q9UJG1*Q9UJG1*Q9UJG1*Q9UJG1*Q9UJG1*Q9UJG1*Q9UJG1*Q9UJG1*Q9UJG1*Q9UJG1*Q9UJG1*Q9UJG1*Q9UJG1*Q9UJG1*Q9UJG1MOSPD1		PF00635*PF00635*PF00635*PF00635*PF00635*PF00635*PF00635*PF00635*PF00635	17*17*17*17*17*17*17*17*17	113*113*113*113*113*113*113*113*113	ENSFM00500000271475*ENSFM00500000271475*ENSFM00500000271475*ENSFM00500000271475*ENSFM00500000271475*ENSFM00500000271475*ENSFM00500000271475*ENSFM00500000271475*ENSFM00500000271475	MOTILE SPERM DOMAIN CONTAINING 1*MOTILE SPERM DOMAIN CONTAINING 1*MOTILE SPERM DOMAIN CONTAINING 1*MOTILE SPERM DOMAIN CONTAINING 1*MOTILE SPERM DOMAIN CONTAINING 1*MOTILE SPERM DOMAIN CONTAINING 1*MOTILE SPERM DOMAIN CONTAINING 1*MOTILE SPERM DOMAIN CONTAINING 1*MOTILE SPERM DOMAIN CONTAINING 1	IPR000535*IPR000535*IPR008962*IPR000535*IPR000535*IPR008962*IPR000535*IPR000535*IPR008962	MSP_dom*MSP_dom*PapD-like*MSP_dom*MSP_dom*PapD-like*MSP_dom*MSP_dom*PapD-like	Major sperm protein (MSP) domain*Major sperm protein (MSP) domain*PapD-like*Major sperm protein (MSP) domain*Major sperm protein (MSP) domain*PapD-like*Major sperm protein (MSP) domain*Major sperm protein (MSP) domain*PapD-like	ENSFM00500000271475*ENSFM00500000271475*ENSFM00500000271475*ENSFM00500000271475*ENSFM00500000271475*ENSFM00500000271475*ENSFM00500000271475*ENSFM00500000271475*ENSFM00500000271475	MOTILE SPERM DOMAIN CONTAINING 1*MOTILE SPERM DOMAIN CONTAINING 1*MOTILE SPERM DOMAIN CONTAINING 1*MOTILE SPERM DOMAIN CONTAINING 1*MOTILE SPERM DOMAIN CONTAINING 1*MOTILE SPERM DOMAIN CONTAINING 1*MOTILE SPERM DOMAIN CONTAINING 1*MOTILE SPERM DOMAIN CONTAINING 1*MOTILE SPERM DOMAIN CONTAINING 1	IPR000535*IPR000535*IPR008962*IPR000535*IPR000535*IPR008962*IPR000535*IPR000535*IPR008962	MSP_dom*MSP_dom*PapD-like*MSP_dom*MSP_dom*PapD-like*MSP_dom*MSP_dom*PapD-like	Major sperm protein (MSP) domain*Major sperm protein (MSP) domain*PapD-like*Major sperm protein (MSP) domain*Major sperm protein (MSP) domain*PapD-like*Major sperm protein (MSP) domain*Major sperm protein (MSP) domain*PapD-like	

ENSG00000196972	ENST00000433425	ENSP00000487709	small integral membrane protein 10 like 2B [Source:HGNC Symbol;Acc:HGNC:34500]	135095028	135098634	135095028	135098634	*	*	*	*	*	*	*	P0DMW5*P0DMW4SMIM10L2B		PF15118	13	77	ENSFM00500000295753	UNKNOWN	IPR029367	SMIM10	Small integral membrane protein 10	ENSFM00500000295753	UNKNOWN	IPR029367	SMIM10	Small integral membrane protein 10	

ENSG00000198022	ENST00000420011		sarcoma antigen 2, pseudogene [Source:HGNC Symbol;Acc:HGNC:51337]	135673591	135686151	135673591	135686151																							

ENSG00000201440	ENST00000364570		RNA, 5S ribosomal pseudogene 515 [Source:HGNC Symbol;Acc:HGNC:43415]	135428168	135428285	135428168	135428285																							

ENSG00000203950	ENST00000518153*ENST00000370775*ENST00000520964*ENST00000522309	*ENSP00000375267**	family with sequence similarity 127, member B [Source:HGNC Symbol;Acc:HGNC:24514]	135050932	135052196	135050932*135050932*135050940*135051058	135052090*135052175*135052196*135052141	GO:0005515	protein binding	Interacting selectively and non-covalently with any protein or protein complex (a complex of two or more proteins that may include other nonprotein molecules). [GOC:go_curators]	IPI	molecular_function			Q9BWD3FAM127B					ENSFM00500000276328	MAMMALIAN RETROTRANSPOSON DERIVED				ENSFM00500000276328	MAMMALIAN RETROTRANSPOSON DERIVED				

ENSG00000207081	ENST00000384353		RNA, U6 small nuclear 616, pseudogene [Source:HGNC Symbol;Acc:HGNC:47579]	134918310	134918416	134918310	134918416																							

ENSG00000212747	ENST00000391440	ENSP00000375268	family with sequence similarity 127, member C [Source:HGNC Symbol;Acc:HGNC:33156]	135020504	135022529	135020504	135022529	GO:0005515	protein binding	Interacting selectively and non-covalently with any protein or protein complex (a complex of two or more proteins that may include other nonprotein molecules). [GOC:go_curators]	IPI	molecular_function			Q17RB0FAM127C					ENSFM00500000276328	MAMMALIAN RETROTRANSPOSON DERIVED				ENSFM00500000276328	MAMMALIAN RETROTRANSPOSON DERIVED				

ENSG00000221299	ENST00000408372			134895754	134895842	134895754	134895842																							

ENSG00000223809	ENST00000416873			135123239	135123604	135123239	135123604																							

ENSG00000224107	ENST00000426364*ENST00000423661	*	long intergenic non-protein coding RNA 633 [Source:HGNC Symbol;Acc:HGNC:44269]	135118955	135120526	135118955*135118955	135119746*135120526																							

ENSG00000224539	ENST00000442271		sarcoma antigen 4, pseudogene [Source:HGNC Symbol;Acc:HGNC:51339]	135598927	135615431	135598927	135615431																							

ENSG00000225235	ENST00000430820		DDX26B antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:41180]	135520083	135520674	135520083	135520674																							

ENSG00000225769	ENST00000426910		ciliary rootlet coiled-coil, rootletin pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:33602]	135432960	135438634	135432960	135438634																							

ENSG00000228372	ENST00000608079*ENST00000453528	*		135059685	135123952	135059685*135116758	135123604*135123952																							

ENSG00000228836	ENST00000487941*ENST00000617203	ENSP00000427342*ENSP00000483658	cancer/testis antigen family 45, member A5 [Source:HGNC Symbol;Acc:HGNC:33270]	135777130	135785298	135777130*135777480	135785298*135781729	*	*	*	*	*	*	*	P0DMU8*P0DMU8CT45A5		PF15300*PF15300	120*120	183*183	ENSFM00500000275019*ENSFM00500000275019	CANCER/TESTIS ANTIGEN FAMILY 45 MEMBER CANCER/TESTIS ANTIGEN 45 CANCER/TESTIS ANTIGEN*CANCER/TESTIS ANTIGEN FAMILY 45 MEMBER CANCER/TESTIS ANTIGEN 45 CANCER/TESTIS ANTIGEN	IPR029307*IPR029307	INT_SG_DDX_CT_C*INT_SG_DDX_CT_C	INTS6/SAGE1/DDX26B/CT45, C-terminal*INTS6/SAGE1/DDX26B/CT45, C-terminal	ENSFM00500000275019*ENSFM00500000275019	CANCER/TESTIS ANTIGEN FAMILY 45 MEMBER CANCER/TESTIS ANTIGEN 45 CANCER/TESTIS ANTIGEN*CANCER/TESTIS ANTIGEN FAMILY 45 MEMBER CANCER/TESTIS ANTIGEN 45 CANCER/TESTIS ANTIGEN	IPR029307*IPR029307	INT_SG_DDX_CT_C*INT_SG_DDX_CT_C	INTS6/SAGE1/DDX26B/CT45, C-terminal*INTS6/SAGE1/DDX26B/CT45, C-terminal"	

ENSG00000228922	ENST00000445718			135201731	135215232	135201731	135215232																							

ENSG00000229015	ENST00000439434			135396429	135397764	135396429	135397764																							

ENSG00000231929	ENST00000413333		high mobility group box 3 pseudogene 31 [Source:HGNC Symbol;Acc:HGNC:39334]	134961711	134962305	134961711	134962305																							

ENSG00000232582	ENST00000454984			135135149	135135770	135135149	135135770																							

ENSG00000233861	ENST00000449718		MGAT2 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:51244]	135730733	135732197	135730733	135732197																							

ENSG00000234228	ENST00000416078		nucleolin pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:35473]	135075136	135076597	135075136	135076597																							

ENSG00000236091	ENST00000441841			134949549	134953382	134949549	134953382																							

ENSG00000236491	ENST00000441416			135180255	135194679	135180255	135194679																							

ENSG00000237833	ENST00000439300			135583651	135585160	135583651	135585160																							

ENSG00000238200	ENST00000427194		MGAT2 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:51243]	135751119	135752583	135751119	135752583																							

ENSG00000238210	ENST00000427686*ENST00000454551	*		135252576	135253583	135252576*135252792	135253558*135253583																							

ENSG00000264284	ENST00000580703			135568567	135568666	135568567	135568666																							

ENSG00000264894	ENST00000577347			135206561	135206646	135206561	135206646																							

ENSG00000268940	ENST00000594565*ENST00000594117	ENSP00000472303*ENSP00000470185	cancer/testis antigen family 45, member A1 [Source:HGNC Symbol;Acc:HGNC:33267]	135713453	135723539	135713453*135718930	135723226*135723539	*	*	*	*	*	*	*	Q5HYN5*Q5HYN5CT45A1		PF15300*PF15300	120*120	183*183	ENSFM00500000275019*ENSFM00500000275019	CANCER/TESTIS ANTIGEN FAMILY 45 MEMBER CANCER/TESTIS ANTIGEN 45 CANCER/TESTIS ANTIGEN*CANCER/TESTIS ANTIGEN FAMILY 45 MEMBER CANCER/TESTIS ANTIGEN 45 CANCER/TESTIS ANTIGEN	IPR029307*IPR029307	INT_SG_DDX_CT_C*INT_SG_DDX_CT_C	INTS6/SAGE1/DDX26B/CT45, C-terminal*INTS6/SAGE1/DDX26B/CT45, C-terminal	ENSFM00500000275019*ENSFM00500000275019	CANCER/TESTIS ANTIGEN FAMILY 45 MEMBER CANCER/TESTIS ANTIGEN 45 CANCER/TESTIS ANTIGEN*CANCER/TESTIS ANTIGEN FAMILY 45 MEMBER CANCER/TESTIS ANTIGEN 45 CANCER/TESTIS ANTIGEN	IPR029307*IPR029307	INT_SG_DDX_CT_C*INT_SG_DDX_CT_C	INTS6/SAGE1/DDX26B/CT45, C-terminal*INTS6/SAGE1/DDX26B/CT45, C-terminal"	

ENSG00000269096	ENST00000598716*ENST00000597510	ENSP00000471571*ENSP00000471418	cancer/testis antigen family 45, member A3 [Source:HGNC Symbol;Acc:HGNC:33268]	135759846	135768191	135760157*135759846	135768191*135764444	GO:0005515*GO:0005515	protein binding*protein binding	Interacting selectively and non-covalently with any protein or protein complex (a complex of two or more proteins that may include other nonprotein molecules). [GOC:go_curators]*Interacting selectively and non-covalently with any protein or protein complex (a complex of two or more proteins that may include other nonprotein molecules). [GOC:go_curators]	IPI*IPI	molecular_function*molecular_function	*	*	Q8NHU0*Q8NHU0CT45A3		PF15300*PF15300	120*120	183*183	ENSFM00500000275019*ENSFM00500000275019	CANCER/TESTIS ANTIGEN FAMILY 45 MEMBER CANCER/TESTIS ANTIGEN 45 CANCER/TESTIS ANTIGEN*CANCER/TESTIS ANTIGEN FAMILY 45 MEMBER CANCER/TESTIS ANTIGEN 45 CANCER/TESTIS ANTIGEN	IPR029307*IPR029307	INT_SG_DDX_CT_C*INT_SG_DDX_CT_C	INTS6/SAGE1/DDX26B/CT45, C-terminal*INTS6/SAGE1/DDX26B/CT45, C-terminal	ENSFM00500000275019*ENSFM00500000275019	CANCER/TESTIS ANTIGEN FAMILY 45 MEMBER CANCER/TESTIS ANTIGEN 45 CANCER/TESTIS ANTIGEN*CANCER/TESTIS ANTIGEN FAMILY 45 MEMBER CANCER/TESTIS ANTIGEN 45 CANCER/TESTIS ANTIGEN	IPR029307*IPR029307	INT_SG_DDX_CT_C*INT_SG_DDX_CT_C	INTS6/SAGE1/DDX26B/CT45, C-terminal*INTS6/SAGE1/DDX26B/CT45, C-terminal"	

ENSG00000269833	ENST00000600161			135236895	135237408	135236895	135237408																							

ENSG00000271158	ENST00000603663			135464329	135465484	135464329	135465484																							

ENSG00000271449	ENST00000612907*ENST00000605791	ENSP00000483619*ENSP00000474632	cancer/testis antigen family 45, member A2 [Source:HGNC Symbol;Acc:HGNC:28400]	135811668	135820012	135811981*135811668	135820012*135816265	*	*	*	*	*	*	*	Q5DJT8*Q5DJT8CT45A2		PF15300*PF15300	120*120	183*183	ENSFM00500000275019*ENSFM00500000275019	CANCER/TESTIS ANTIGEN FAMILY 45 MEMBER CANCER/TESTIS ANTIGEN 45 CANCER/TESTIS ANTIGEN*CANCER/TESTIS ANTIGEN FAMILY 45 MEMBER CANCER/TESTIS ANTIGEN 45 CANCER/TESTIS ANTIGEN	IPR029307*IPR029307	INT_SG_DDX_CT_C*INT_SG_DDX_CT_C	INTS6/SAGE1/DDX26B/CT45, C-terminal*INTS6/SAGE1/DDX26B/CT45, C-terminal	ENSFM00500000275019*ENSFM00500000275019	CANCER/TESTIS ANTIGEN FAMILY 45 MEMBER CANCER/TESTIS ANTIGEN 45 CANCER/TESTIS ANTIGEN*CANCER/TESTIS ANTIGEN FAMILY 45 MEMBER CANCER/TESTIS ANTIGEN 45 CANCER/TESTIS ANTIGEN	IPR029307*IPR029307	INT_SG_DDX_CT_C*INT_SG_DDX_CT_C	INTS6/SAGE1/DDX26B/CT45, C-terminal*INTS6/SAGE1/DDX26B/CT45, C-terminal"	

ENSG00000273696	ENST00000610598*ENST00000620885	ENSP00000482241*ENSP00000480765	cancer/testis antigen family 45, member A7 [Source:HGNC Symbol;Acc:HGNC:51260]	135829247	135837268	135829247*135829440	135837268*135833541	*	*	*	*	*	*	*	P0DMV0*P0DMV0CT45A7		PF15300*PF15300	120*120	183*183	ENSFM00500000275019*ENSFM00500000275019	CANCER/TESTIS ANTIGEN FAMILY 45 MEMBER CANCER/TESTIS ANTIGEN 45 CANCER/TESTIS ANTIGEN*CANCER/TESTIS ANTIGEN FAMILY 45 MEMBER CANCER/TESTIS ANTIGEN 45 CANCER/TESTIS ANTIGEN	IPR029307*IPR029307	INT_SG_DDX_CT_C*INT_SG_DDX_CT_C	INTS6/SAGE1/DDX26B/CT45, C-terminal*INTS6/SAGE1/DDX26B/CT45, C-terminal	ENSFM00500000275019*ENSFM00500000275019	CANCER/TESTIS ANTIGEN FAMILY 45 MEMBER CANCER/TESTIS ANTIGEN 45 CANCER/TESTIS ANTIGEN*CANCER/TESTIS ANTIGEN FAMILY 45 MEMBER CANCER/TESTIS ANTIGEN 45 CANCER/TESTIS ANTIGEN	IPR029307*IPR029307	INT_SG_DDX_CT_C*INT_SG_DDX_CT_C	INTS6/SAGE1/DDX26B/CT45, C-terminal*INTS6/SAGE1/DDX26B/CT45, C-terminal"	

ENSG00000273988	ENST00000615578			135445897	135447368	135445897	135447368																							

ENSG00000274024	ENST00000610379			135297046	135298585	135297046	135298585																							

ENSG00000274601	ENST00000616055			135710095	135710377	135710095	135710377																							

ENSG00000277486	ENST00000619800		sarcoma antigen 3, pseudogene [Source:HGNC Symbol;Acc:HGNC:51338]	135637623	135642756	135637623	135642756																							

ENSG00000278289	ENST00000620654*ENST00000612878	ENSP00000479608*ENSP00000483910	cancer/testis antigen family 45, member A6 [Source:HGNC Symbol;Acc:HGNC:33271]	135794706	135802656	135794742*135794706	135802656*135799001	*	*	*	*	*	*	*	P0DMU7*P0DMU7CT45A6		PF15300*PF15300	120*120	183*183	ENSFM00500000275019*ENSFM00500000275019	CANCER/TESTIS ANTIGEN FAMILY 45 MEMBER CANCER/TESTIS ANTIGEN 45 CANCER/TESTIS ANTIGEN*CANCER/TESTIS ANTIGEN FAMILY 45 MEMBER CANCER/TESTIS ANTIGEN 45 CANCER/TESTIS ANTIGEN	IPR029307*IPR029307	INT_SG_DDX_CT_C*INT_SG_DDX_CT_C	INTS6/SAGE1/DDX26B/CT45, C-terminal*INTS6/SAGE1/DDX26B/CT45, C-terminal	ENSFM00500000275019*ENSFM00500000275019	CANCER/TESTIS ANTIGEN FAMILY 45 MEMBER CANCER/TESTIS ANTIGEN 45 CANCER/TESTIS ANTIGEN*CANCER/TESTIS ANTIGEN FAMILY 45 MEMBER CANCER/TESTIS ANTIGEN 45 CANCER/TESTIS ANTIGEN	IPR029307*IPR029307	INT_SG_DDX_CT_C*INT_SG_DDX_CT_C	INTS6/SAGE1/DDX26B/CT45, C-terminal*INTS6/SAGE1/DDX26B/CT45, C-terminal"	

